"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2269E2803341N","2024-12-30","2022-11-21","2022-11-23","2022-11-24","2032-11-22","2269E2785777Z",,"V5SY3KG8FKVC","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.2,"dpe appartement individuel","C","C","appartement",,"1989-2000","individuel","individuel",2.5,1,,1,,,,69,,"Lourde","inférieur à 400m","H1c","69 Rue Montgolfier 69006 Lyon","69","Rue Montgolfier","Lyon","69006","69386","69","84","69386_4895_00069",843832.67,6520857.12,0.67,"adresse géocodée ban à l'adresse","69 Rue Montgolfier","LYON",69006,0,,,"22/IMO/0061",,"bon",1,1,0,1,0,96.8,14.4,9.2,0,0,5.9,27.1,40.2,"insuffisante","moyenne",,"très bonne",,"très bonne","moyenne",1.83,2747.4,1253.8,0,1983.6,0,1904.6,0,8285.9,120,4632.4,1921.3,0,295.1,1437.1,7306.8,105,4632.4,1921.3,0,128.3,624.8,1536.5,22,1051.5,436.1,0,8.9,40,"Gaz naturel",6553.7,4632.4,1921.3,658.2,465.2,192.9,1487.7,1051.5,436.1,"Électricité",753.1,0,0,218.5,0,0,48.8,0,0,,,,,,,,,,,876.6,465.2,192.9,0,37.2,181.2,"Gaz naturel","Chaudière gaz à condensation 1986-2000","installation individuelle","Radiateur monotube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 1986 et 2000. Emetteur(s): radiateur monotube sans robinet thermostatique",4632.4,69,,,"Chaudière gaz à condensation 1986-2000","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 1986 et 2000",4632.4,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 1986-2000",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1921.3,1,69,"Non affecté",,,,"Chaudière gaz à condensation 1986-2000","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 1986 et 2000",0,,1921.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2175E0117657E","2024-02-06","2021-07-11","2021-07-11","2021-07-12","2031-07-10","2175E0114396T",,,,,,"DPE 3CL 2021 méthode logement",1,"dpe appartement individuel","E","A","appartement",1954,"1948-1974","collectif","collectif",2.8,1,1,1,"T1",,69,69,69,"Lourde","inférieur à 400m","H1a",,,"2 square du Vaucluse","PARIS","75017","75117","75","11",,0,0,0,"adresse géocodée ban à l'adresse","2 square du Vaucluse","PARIS",75017,,"RDC",,,,"insuffisant",1,0,0,,0,228.5,14.5,110.3,,,2.2,36.9,64.6,"insuffisante","insuffisante","insuffisante","insuffisante","insuffisante",,"moyenne",0.92,10799.7,1276.2,,2205231.6,,852227,,18709.9,271,12148.7,3272.3,0,130.4,1299.5,16850.9,244,12148.7,3272.3,0,130.4,1299.5,69,1,959.7,212.7,1,10.3,84.5,"Réseau de Chauffage urbain",1,12148.7,3272.3,0,956,258,0,12148.7,3272.3,,,,,,,,,,,,,,,,,,,,,1671,956,673,0,42,1671,"Réseau de Chauffage urbain","système collectif par défaut en abscence d'information : chaudière fioul pénalisante","installation collective multi-bâtiment : modélisée comme un réseau de chaleur","Autres équipements","Installation de chauffage simple","Installation n°1",12148.7,69,,,"système collectif par défaut en abscence d'information : chaudière fioul pénalisante","Réseau de Chauffage urbain","chauffage + ecs","G1 - Réseau de chaleur urbain",12148.7,,,,,,,,,,,,,,,,,,,,,,,,"Réseau de Chauffage urbain","système collectif par défaut en abscence d'information : chaudière fioul pénalisante",,,"installation collective multi-bâtiment : modélisée comme un réseau de chaleur","Un seul système d'ECS sans solaire","Installation n°1",3272.3,1,69,"Chauffage solaire (seul ou combiné)",,,,"système collectif par défaut en abscence d'information : chaudière fioul pénalisante","Réseau de Chauffage urbain","chauffage + ecs","G1 - Réseau de chaleur urbain",,,3272.3,"Avant 2010",,,,,,,,,"Ventilation par entrées d'air hautes et basses",69,0,"autre système de refroidissement",,"Avant 2008","Climatiseur",69,,"réseau de chaleur ou de froid vertueux","Non affecté",0,,,0,
"2331E2783818F","2024-02-06","2023-08-08","2023-08-21","2023-08-22","2033-08-20","2331E2713550P",,,,,,"DPE 3CL 2021 méthode logement",2.3,"dpe immeuble collectif","D","D","immeuble",,"1975-1977","individuel","individuel",2.5,12,6,,"T4",,859.7,,,"Lourde","inférieur à 400m","H2c","6 Rue de la Touraine 31100 Toulouse","6","Rue de la Touraine","Toulouse","31100","31555","31","76","31555_8524_00006",572147.48,6276136.68,0.98,"adresse géocodée ban à l'adresse","6 Rue de la Touraine","Toulouse",31100,,"étage intermédiaire",,,,,,,,,,2304,405.3,659.8,114.4,70.6,18.9,273.9,761.1,"insuffisante","insuffisante",,,"insuffisante","moyenne","moyenne",1.26,76679.1,14039.9,0,23458917.2,0,17379468,0,152333.9,177.1,117988.3,25791.9,0,3901.6,4652.1,147499.2,171.6,117988.3,25791.9,0,1696.3,2022.7,32884.6,38.2,26783.3,5854.8,0,117,129.5,"Gaz naturel",143780.1,117988.3,25791.9,12153,9973,2180,32638.1,26783.3,5854.8,"Électricité",3719,0,0,601,0,0,246.5,0,0,,,,,,,,,,,12755,9973,2180,0,492,109,"Gaz naturel","Chaudière gaz basse température après 2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chauffage et ECS - Apt 69",117988.3,859.7,,,"Chaudière gaz basse température après 2015","Gaz naturel","chauffage + ecs","chaudière gaz basse température après 2015",9832.4,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz basse température après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffage et ECS - Apt 69",25791.9,12,71.6,"Non affecté",,,,"Chaudière gaz basse température après 2015","Gaz naturel","chauffage + ecs","chaudière gaz basse température après 2015",0,,2149.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2369E2417075E","2024-02-06","2023-06-22","2023-07-17","2023-07-18","2033-07-16",,,,,,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement individuel","B","A","appartement",2016,"2013-2021","individuel","individuel",2.5,,,1,,,,69,,"Lourde","inférieur à 400m","H1c","69 Route de Paris 69210 L'Arbresle","69","Route de Paris","L'Arbresle","69210","69010","69","84","69010_0860_00069",825157.99,6527682.07,0.96,"adresse non géocodée ban car aucune correspondance trouvée","69 route de Paris","L'ARBRESLE",69210,1,,,,,"moyen",1,0,0,1,0,56.2,12.8,6.6,0,0,0,11.2,25.6,"insuffisante","bonne",,,,,"très bonne",1.05,913.9,1253.5,0,1982754.1,0,1118511.8,0,7062.4,102.4,1948,4440.8,0,295,378.6,3070.6,44.5,847,1930.8,0,128.2,164.6,211.7,3,66.9,125.5,0,8.8,10.5,"Électricité",3070.6,847,1930.8,589,162,370,211.8,66.9,125.5,,,,,,,,,,,,,,,,,,,,,589,162,370,0,25,32,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Chauffage sans solaire",847,69,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Radiateur électrique NF**",847,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau vertical",1930.8,1,69,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs","Chauffe-eau vertical",200,,1930.8,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2369E2416909U","2024-02-06","2023-06-22","2023-07-17","2023-07-18","2033-07-16",,,,,,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement individuel","C","A","appartement",2016,"2013-2021","individuel","individuel",2.5,,,1,,,,69,,"Lourde","inférieur à 400m","H1c","69 Route de Paris 69210 L'Arbresle","69","Route de Paris","L'Arbresle","69210","69010","69","84","69010_0860_00069",825157.99,6527682.07,0.96,"adresse non géocodée ban car aucune correspondance trouvée","69 route de Paris","L'ARBRESLE",69210,0,,,,,"moyen",1,0,0,1,0,70.1,14,6.6,0,12.6,0,11.2,25.6,"bonne","bonne",,,,"très bonne","très bonne",0.45,1500.7,1253.5,0,1982754.1,0,1118511.8,0,8285.8,120.1,3171.4,4440.8,0,295,378.6,3602.5,52.2,1378.9,1930.8,0,128.2,164.6,253.8,3.6,108.9,125.5,0,8.8,10.5,"Électricité",3602.5,1378.9,1930.8,669,256,358,253.8,108.9,125.5,,,,,,,,,,,,,,,,,,,,,669,256,358,0,24,31,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Chauffage sans solaire",1378.9,69,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Radiateur électrique NF**",1378.9,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau vertical",1930.8,1,69,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs","Chauffe-eau vertical",200,,1930.8,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2595E1762967G","2025-05-28","2025-05-26","2025-05-27","2025-05-28","2035-05-26",,,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","E","E","maison",,"avant 1948",,,2.4,,,2,,,,69,,"Lourde","inférieur à 400m","H1a","69 Rue André Baleydier 95750 Chars","69","Rue André Baleydier","Chars","95750","95142","95","11","95142_0020_00069",622788.22,6895419.17,0.55,"adresse géocodée ban à l'adresse","69 rue André Baleydier","CHARS",95750,0,,,"25/IMO/1932",,"insuffisant",0,1,0,1,1,346.5,63.4,147.9,13.1,24.7,5.6,26,65.8,"insuffisante","insuffisante","insuffisante",,,"insuffisante","moyenne",1.5,16520.8,1133.3,0,1915.3,0,1482.6,0,21700.9,314,19159.3,1781.1,0,299.9,460.6,21271,308,19159.3,1781.1,0,130.4,200.2,4775.3,69,4349.2,404.3,0,9,12.8,"Gaz naturel",20940.4,19159.3,1781.1,2168.8,1984.4,184.5,4753.5,4349.2,404.3,"Électricité",330.7,0,0,114.8,0,0,21.8,0,0,,,,,,,,,,,2283.6,1984.4,184.5,0,45.3,69.5,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 2001 et 2015 avec programmateur avec réduit. Emetteur(s): radiateur bitube avec robinet thermostatique",19159.3,69,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",19159.3,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1781.1,1,69,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",0,,1781.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2216E1690643K","2024-12-30","2022-07-24","2022-07-24","2022-07-25","2032-07-23",,,"7QAR9DND4JFT","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","C","C","maison",2009,"2006-2012",,,2.5,1,1,1,,0,,69,,"Lourde","inférieur à 400m","H2b","69 Allée des Orchidées 16600 Ruelle-sur-Touvre","69","Allée des Orchidées","Ruelle-sur-Touvre","16600","16291","16","75","16291_0687_00069",482354.23,6513235.96,0.63,"adresse géocodée ban à l'adresse","69 Allée des Orchidées","Ruelle-sur-Touvre",16600,,,,,,"moyen",1,0,0,0,1,154.8,20.4,32.7,7,14.5,9.2,20.3,50.7,"bonne","moyenne",,"très bonne",,"très bonne","moyenne",0.47,5388.5,1094.6,0,2054105,0,1590689,0,9653.2,139,6043.9,1569.3,0,306.1,424.3,8500.1,123.2,6043.9,1569.3,0,133.1,184.5,1725,25,1372,356.2,0,9.2,11.8,"Gaz naturel",7613.2,6043.9,1569.3,727,577,150,1728.2,1372,356.2,"Électricité",887,0,0,258,0,0,57.4,0,0,,,,,,,,,,,985,577,150,0,39,54,"Gaz naturel","Chaudière gaz à condensation après 2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Emission n°1",6043.9,69,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Chaudière gaz condensation depuis 2016",6043.9,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Générateur mixte (chauffage + ecs)",1569.3,1,69,"Non affecté",,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs",,0,,1569.3,"Avant 2010",,,,,,,,,"VMC SF Auto réglable de 2001 à 2012",69,0,,,,,,,,"Solaire Photovoltaïque",0,,,0,
"2479E3153994Q","2025-04-29","2024-07-25","2024-09-10","2024-09-11","2034-09-09",,,"SKTCYJRF5C8D","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","D","B","maison",,"2006-2012",,,2.5,,,2,,,,86.6,,"Moyenne","inférieur à 400m","H2b","69 Rue du Noyer 79400 Exireuil","69","Rue du Noyer","Exireuil","79400","79114","79","75","79114_0144_00069",455284.01,6597443.24,0.38,"adresse non géocodée ban car aucune correspondance trouvée","PARC DUGUESCLIN - 69 RUE DU NOYER,","EXIREUIL (N° : E11480069L - Porte : 69)",79400,0,,,"c6452121980003","Etage : 00 - Porte : 69","moyen",1,0,0,0,1,224.4,66.1,44.1,3.9,11.2,6.3,32.2,60.5,"moyenne","bonne",,"très bonne",,"bonne","moyenne",0.71,8224.3,1185.2,0,2459.6,0,2386.6,0,21185.3,244,15030,4763.6,0,384.3,1007.4,9211,106,6534.8,2071.2,0,167.1,438,690.4,7,516.2,134.6,0,11.5,28,"Électricité",9211,6534.8,2071.2,1936,1373.5,435.3,690.4,516.2,134.6,,,,,,,,,,,,,,,,,,,,,1936,1373.5,435.3,0,35.1,92.1,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",6534.8,86.6,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",6534.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 200 L",2071.2,1,86.6,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",200,,2071.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2575E2124378X","2025-06-27","2023-11-27","2025-06-26","2025-06-27","2035-06-25",,,,,,,"DPE 3CL 2021 méthode logement",2.5,"dpe appartement individuel","C","A","appartement",1948,"1948-1974","individuel","individuel",2.6,,,1,,,,9.7,,"Moyenne","inférieur à 400m","H1a","69 Rue d'Hauteville 75010 Paris","69","Rue d'Hauteville","Paris","75010","75110","75","11","75110_4497_00069",652398.55,6864182.99,0.98,"adresse géocodée ban à l'adresse","69 rue d'Hauteville","PARIS",75010,6,,,,,"insuffisant",0,0,0,0,1,16.2,0,4.4,2.2,0,1.5,2,6.1,"très bonne","insuffisante",,,"très bonne",,"moyenne",0.33,246.4,654.6,0,549587.4,0,293372.4,0,3271.3,337.5,526.4,2702.8,0,42.1,0,1422.3,146.8,228.9,1175.1,0,18.3,0,95.7,9.8,18.1,76.4,0,1.3,0,"Électricité",1422.3,228.9,1175.1,428,69,353,95.7,18.1,76.4,,,,,,,,,,,,,,,,,,,,,428,69,353,0,6,0,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Chauffage sans solaire",228.9,9.7,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Radiateur électrique NF**",228.9,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau horizontal",1175.1,1,9.7,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Chauffe-eau horizontal",75,,1175.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2269E1589149V","2024-12-30","2022-07-10","2022-07-11","2022-07-12","2032-07-10",,,"ZB37TZC4EFPA","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","D","D","appartement",,"1948-1974","collectif","collectif",2.7,1,,6,,,2576,125.8,,"Légère","inférieur à 400m","H1c","69 Boulevard des Belges 69006 Lyon","69","Boulevard des Belges","Lyon","69006","69386","69","84","69386_0780_00069",844164.4,6520832.81,0.72,"adresse géocodée ban à l'adresse","69 Boulevard des Belges","LYON",69006,0,,,"69/2022/07/50472/PATUEL","Etage : 5ème ;","moyen",1,1,0,0,0,295.4,38,62.4,0,0,8.4,83.7,102.9,"insuffisante","insuffisante",,"très bonne",,"très bonne","insuffisante",3.1,12854.6,1637.7,0,3245923.8,0,1685255.5,0,23350.8,185,19482.6,2388.2,0,538.3,941.8,22514.2,178,19482.6,2388.2,0,234,409.5,5007,39,4422.5,542.1,0,16.1,26.2,"Gaz naturel",21870.7,19482.6,2388.2,1368.4,1219,149.4,4964.7,4422.5,542.1,"Électricité",643.5,0,0,136.9,0,0,42.4,0,0,,,,,,,,,,,1505.3,1219,149.4,0,67.9,69,"Gaz naturel","Chaudière gaz standard après 2015","installation collective","Radiateur bitube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière collective gaz standard installée à partir de 2016 régulée, avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur bitube avec robinet thermostatique",19482.6,125.8,,,"Chaudière gaz standard après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée à partir de 2016",19482.6,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz standard après 2015",,,"installation collective","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2388.2,1,125.8,"Non affecté",,,,"Chaudière gaz standard après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée à partir de 2016",0,,2388.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2365E4461611A","2024-12-12","2023-09-21","2023-12-22","2023-12-23","2033-12-21",,,"GHYX93GWBB2Q","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe maison individuelle","E","E","maison",,"1948-1974",,,2.6,,,2,,,,122.7,,"Moyenne","inférieur à 400m","H2c","69 Rue du Docteur Guinier 65600 Séméac","69","Rue du Docteur Guinier","Séméac","65600","65417","65","76","65417_0180_00069",463804.54,6240493.23,0.42,"adresse non géocodée ban car aucune correspondance trouvée","Dr.GUINIER 3 - 69 RUE DU DR.GUINIER,","SEMEAC (N° : 111504 - Porte : 69)",65600,0,,,"c1444082","Etage : RDC - Porte : 69","insuffisant",1,0,0,0,0,680.7,56.4,301.9,115.8,37.1,12.8,44.6,112.2,"insuffisante","insuffisante","insuffisante",,,"insuffisante","moyenne",1.92,27531.3,1269.4,0,2910.4,0,3749.4,0,35808.8,291,30777.5,2175.5,0,556.8,2298.9,34194.7,278,30777.5,2175.5,0,242.1,999.5,7561,61,6986.5,493.8,0,16.7,64,"Gaz naturel",32953.1,30777.5,2175.5,2382.8,2225.5,157.3,7480.3,6986.5,493.8,"Électricité",1241.6,0,0,323.6,0,0,80.7,0,0,,,,,,,,,,,2706.5,2225.5,157.3,0,63.1,260.5,"Gaz naturel","Chaudière gaz standard 2001-2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz standard installée entre 2001 et 2015 régulée, réseau isolé. Emetteur(s): radiateur bitube avec robinet thermostatique",30777.5,122.7,,,"Chaudière gaz standard 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée entre 2001 et 2015",30777.5,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz standard 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2175.5,1,122.7,"Non affecté",,,,"Chaudière gaz standard 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée entre 2001 et 2015",0,,2175.5,,,,,,,,,,,,0,,,,,,,,,,,,0,
